Date,Open,High,Low,Close,Adj Close,Volume
2018-10-08,107500.000000,110500.000000,107500.000000,107500.000000,107500.000000,187871
2018-10-10,106500.000000,108500.000000,104000.000000,104000.000000,104000.000000,516278
2018-10-11,100000.000000,102000.000000,98500.000000,98500.000000,98500.000000,957608
2018-10-12,98500.000000,102000.000000,97600.000000,101000.000000,101000.000000,537122
2018-10-15,101000.000000,102000.000000,99200.000000,99300.000000,99300.000000,219792
2018-10-16,99300.000000,101000.000000,99300.000000,100500.000000,100500.000000,183949
2018-10-17,103000.000000,103000.000000,100000.000000,100500.000000,100500.000000,302780
2018-10-18,100000.000000,101500.000000,99700.000000,100500.000000,100500.000000,173176
2018-10-19,100000.000000,102000.000000,99100.000000,101000.000000,101000.000000,268396
2018-10-22,101500.000000,104000.000000,100500.000000,102500.000000,102500.000000,208316
2018-10-23,102500.000000,103500.000000,100000.000000,100500.000000,100500.000000,194001
2018-10-24,101000.000000,101500.000000,98900.000000,99200.000000,99200.000000,312593
2018-10-25,97300.000000,97300.000000,92000.000000,94200.000000,94200.000000,1024715
2018-10-26,95000.000000,95500.000000,89900.000000,90900.000000,90900.000000,653419
2018-10-29,89900.000000,92400.000000,87200.000000,87600.000000,87600.000000,599252
2018-10-30,86000.000000,91100.000000,86000.000000,90500.000000,90500.000000,521229
2018-10-31,90900.000000,92800.000000,89700.000000,91600.000000,91600.000000,336787
2018-11-01,92000.000000,95600.000000,91900.000000,93100.000000,93100.000000,372853
2018-11-02,95200.000000,98500.000000,94100.000000,98200.000000,98200.000000,409600
2018-11-05,97000.000000,97400.000000,94700.000000,95500.000000,95500.000000,339846
2018-11-06,95700.000000,97500.000000,95000.000000,96600.000000,96600.000000,195992
2018-11-07,97100.000000,97700.000000,95200.000000,95600.000000,95600.000000,269320
2018-11-08,97900.000000,102000.000000,97800.000000,100000.000000,100000.000000,644793
2018-11-09,100000.000000,102000.000000,98700.000000,100500.000000,100500.000000,292309
2018-11-12,101000.000000,101500.000000,100000.000000,101000.000000,101000.000000,201208
2018-11-13,98800.000000,101500.000000,98700.000000,101500.000000,101500.000000,278476
2018-11-14,102500.000000,104000.000000,101500.000000,103000.000000,103000.000000,281601
2018-11-15,null,null,null,null,null,null
2018-11-16,105000.000000,106000.000000,102000.000000,102500.000000,102500.000000,206149
2018-11-19,102500.000000,107500.000000,102500.000000,107000.000000,107000.000000,346393
2018-11-20,106500.000000,107500.000000,105000.000000,107000.000000,107000.000000,234825
2018-11-21,105000.000000,107500.000000,104500.000000,107500.000000,107500.000000,206018
2018-11-22,107000.000000,107500.000000,106000.000000,106500.000000,106500.000000,143409
2018-11-23,107000.000000,109500.000000,106000.000000,108000.000000,108000.000000,242633
2018-11-26,107500.000000,113000.000000,107500.000000,112500.000000,112500.000000,460406
2018-11-27,113000.000000,114000.000000,110000.000000,110500.000000,110500.000000,270808
2018-11-28,111500.000000,113000.000000,111000.000000,112000.000000,112000.000000,185906
2018-11-29,113000.000000,114000.000000,111000.000000,112000.000000,112000.000000,263008
2018-11-30,112000.000000,113000.000000,111500.000000,112500.000000,112500.000000,346553
2018-12-03,114500.000000,115000.000000,112500.000000,113500.000000,113500.000000,262030
2018-12-04,114000.000000,115000.000000,113000.000000,113500.000000,113500.000000,264857
2018-12-05,112000.000000,115000.000000,111500.000000,114500.000000,114500.000000,222316
2018-12-06,115000.000000,117500.000000,114500.000000,116000.000000,116000.000000,396531
2018-12-07,116500.000000,117000.000000,112000.000000,114500.000000,114500.000000,354995
2018-12-10,113000.000000,113500.000000,110000.000000,111000.000000,111000.000000,331087
2018-12-11,110000.000000,110500.000000,106500.000000,107000.000000,107000.000000,461496
2018-12-12,107000.000000,111000.000000,105500.000000,110000.000000,110000.000000,393740
2018-12-13,111500.000000,114500.000000,110500.000000,111500.000000,111500.000000,494887
2018-12-14,110500.000000,111500.000000,109000.000000,110000.000000,110000.000000,196803
2018-12-17,110000.000000,112000.000000,108500.000000,110500.000000,110500.000000,173155
2018-12-18,108500.000000,111000.000000,107000.000000,108500.000000,108500.000000,188963
2018-12-19,108500.000000,109000.000000,106000.000000,108000.000000,108000.000000,218497
2018-12-20,107000.000000,107000.000000,101000.000000,103000.000000,103000.000000,579446
2018-12-21,102500.000000,104500.000000,101000.000000,104500.000000,104500.000000,429650
2018-12-24,104500.000000,104500.000000,100000.000000,101000.000000,101000.000000,320266
2018-12-26,99000.000000,100500.000000,98000.000000,98500.000000,98500.000000,492532
2018-12-27,100500.000000,102000.000000,100000.000000,101500.000000,101500.000000,217247
2018-12-28,101000.000000,104500.000000,101000.000000,103000.000000,103000.000000,190847
2019-01-02,103500.000000,105000.000000,101500.000000,102000.000000,102000.000000,173462
2019-01-03,102500.000000,105500.000000,100500.000000,102500.000000,102500.000000,293989
2019-01-04,102000.000000,104000.000000,101500.000000,103500.000000,103500.000000,251728
2019-01-07,105000.000000,107000.000000,102000.000000,103000.000000,103000.000000,378153
2019-01-08,102500.000000,103000.000000,99500.000000,99900.000000,99900.000000,450462
2019-01-09,100500.000000,102500.000000,100000.000000,102000.000000,102000.000000,357096
2019-01-10,101000.000000,103000.000000,100500.000000,101000.000000,101000.000000,291573
2019-01-11,101000.000000,103500.000000,101000.000000,102000.000000,102000.000000,180561
2019-01-14,102000.000000,102000.000000,99800.000000,100000.000000,100000.000000,243305
2019-01-15,100000.000000,102500.000000,99500.000000,99900.000000,99900.000000,381581
2019-01-16,100500.000000,101000.000000,99800.000000,100000.000000,100000.000000,217209
2019-01-17,100000.000000,102000.000000,98500.000000,98500.000000,98500.000000,434803
2019-01-18,99000.000000,99900.000000,98900.000000,99600.000000,99600.000000,291588
2019-01-21,99900.000000,100000.000000,98700.000000,98800.000000,98800.000000,252620
2019-01-22,99400.000000,102500.000000,99300.000000,102000.000000,102000.000000,448490
2019-01-23,101500.000000,103000.000000,100500.000000,102500.000000,102500.000000,360462
2019-01-24,102500.000000,103500.000000,101000.000000,102000.000000,102000.000000,282408
2019-01-25,101500.000000,103000.000000,101000.000000,102500.000000,102500.000000,355017
2019-01-28,103000.000000,104000.000000,101500.000000,102000.000000,102000.000000,275296
2019-01-29,101500.000000,102000.000000,101000.000000,102000.000000,102000.000000,225138
2019-01-30,102000.000000,102500.000000,99500.000000,99900.000000,99900.000000,565397
2019-01-31,100500.000000,100500.000000,98800.000000,99300.000000,99300.000000,546040
2019-02-01,99400.000000,100500.000000,99200.000000,99600.000000,99600.000000,388183
2019-02-07,100000.000000,100000.000000,98700.000000,99000.000000,99000.000000,307297
2019-02-08,98700.000000,99100.000000,98100.000000,98200.000000,98200.000000,314884
2019-02-11,98500.000000,98700.000000,95300.000000,95600.000000,95600.000000,906796
2019-02-12,95600.000000,96500.000000,93300.000000,96000.000000,96000.000000,599314
2019-02-13,96500.000000,98900.000000,95500.000000,98100.000000,98100.000000,519566
2019-02-14,97800.000000,101000.000000,96100.000000,100500.000000,100500.000000,849160
2019-02-15,101500.000000,103500.000000,100500.000000,101500.000000,101500.000000,653634
2019-02-18,102500.000000,103000.000000,101000.000000,102000.000000,102000.000000,355745
2019-02-19,101500.000000,102000.000000,100000.000000,100000.000000,100000.000000,231131
2019-02-20,100500.000000,101000.000000,98500.000000,99700.000000,99700.000000,387109
2019-02-21,99800.000000,101000.000000,98800.000000,98900.000000,98900.000000,328444
2019-02-22,99500.000000,100500.000000,98800.000000,99300.000000,99300.000000,294247
2019-02-25,99400.000000,99800.000000,98100.000000,98300.000000,98300.000000,370483
2019-02-26,98400.000000,103500.000000,98400.000000,103500.000000,103500.000000,1238902
2019-02-27,104500.000000,105500.000000,103000.000000,105000.000000,105000.000000,551979
2019-02-28,105000.000000,106500.000000,103500.000000,103500.000000,103500.000000,733261
2019-03-04,105500.000000,109000.000000,105000.000000,108500.000000,108500.000000,853038
2019-03-05,108000.000000,108000.000000,105500.000000,106500.000000,106500.000000,472504
2019-03-06,107000.000000,108000.000000,104000.000000,105500.000000,105500.000000,298220
2019-03-07,105500.000000,107000.000000,103500.000000,104500.000000,104500.000000,330354
2019-03-08,109000.000000,109500.000000,106500.000000,107500.000000,107500.000000,792787
2019-03-11,108000.000000,108000.000000,104500.000000,106000.000000,106000.000000,276026
2019-03-12,106500.000000,107000.000000,103500.000000,103500.000000,103500.000000,380777
2019-03-13,104000.000000,106500.000000,103500.000000,104000.000000,104000.000000,240466
2019-03-14,105000.000000,107500.000000,104500.000000,106500.000000,106500.000000,444051
2019-03-15,106500.000000,108500.000000,106500.000000,107500.000000,107500.000000,463768
2019-03-18,108000.000000,108500.000000,107000.000000,107500.000000,107500.000000,197291
2019-03-19,107500.000000,108500.000000,102500.000000,102500.000000,102500.000000,605054
2019-03-20,103000.000000,103500.000000,100000.000000,102000.000000,102000.000000,492001
2019-03-21,102000.000000,104000.000000,101500.000000,102500.000000,102500.000000,230173
2019-03-22,103000.000000,104500.000000,103000.000000,104000.000000,104000.000000,239614
2019-03-25,102000.000000,104000.000000,101500.000000,102000.000000,102000.000000,171747
2019-03-26,102500.000000,105500.000000,102000.000000,104000.000000,104000.000000,257452
2019-03-27,104500.000000,104500.000000,102000.000000,102500.000000,102500.000000,208707
2019-03-28,102000.000000,104000.000000,102000.000000,102500.000000,102500.000000,162966
2019-03-29,103000.000000,104000.000000,102500.000000,103500.000000,103500.000000,153823
2019-04-01,103500.000000,104000.000000,102000.000000,103000.000000,103000.000000,216132
2019-04-02,103500.000000,104000.000000,102000.000000,103500.000000,103500.000000,227338
2019-04-03,103000.000000,104000.000000,102000.000000,102500.000000,102500.000000,294101
2019-04-04,102500.000000,103000.000000,101500.000000,102500.000000,102500.000000,261063
2019-04-05,102500.000000,103000.000000,102000.000000,102500.000000,102500.000000,132105
2019-04-08,103000.000000,103500.000000,101500.000000,102000.000000,102000.000000,203479
2019-04-09,102000.000000,102000.000000,100000.000000,100500.000000,100500.000000,383038
2019-04-10,101000.000000,103000.000000,100500.000000,102500.000000,102500.000000,263334
2019-04-11,103000.000000,103000.000000,101500.000000,102500.000000,102500.000000,253796
2019-04-12,102500.000000,102500.000000,101500.000000,102500.000000,102500.000000,162349
2019-04-15,104000.000000,110500.000000,103000.000000,110500.000000,110500.000000,1228969
2019-04-16,113500.000000,118000.000000,112500.000000,117500.000000,117500.000000,1744272
2019-04-17,117000.000000,119000.000000,115500.000000,117500.000000,117500.000000,653103
2019-04-18,119000.000000,119500.000000,116000.000000,116500.000000,116500.000000,443925
2019-04-19,117000.000000,119000.000000,115000.000000,117000.000000,117000.000000,329620
2019-04-22,118000.000000,120500.000000,117000.000000,118000.000000,118000.000000,457505
2019-04-23,118500.000000,119500.000000,116000.000000,116500.000000,116500.000000,259471
2019-04-24,117500.000000,118500.000000,115500.000000,118000.000000,118000.000000,443136
2019-04-25,117500.000000,118000.000000,115000.000000,116000.000000,116000.000000,292233
2019-04-26,115500.000000,117500.000000,113000.000000,115000.000000,115000.000000,366725
2019-04-29,115500.000000,119500.000000,114000.000000,119500.000000,119500.000000,512703
2019-04-30,119000.000000,121000.000000,118500.000000,120000.000000,120000.000000,494890
2019-05-02,120000.000000,124500.000000,119500.000000,123000.000000,123000.000000,742545
2019-05-03,126000.000000,129000.000000,125500.000000,128000.000000,128000.000000,1098989
2019-05-07,126000.000000,130000.000000,126000.000000,127500.000000,127500.000000,664716
2019-05-08,126500.000000,130000.000000,125500.000000,128500.000000,128500.000000,700167
2019-05-09,133500.000000,133500.000000,126500.000000,126500.000000,126500.000000,1352763
2019-05-10,128500.000000,131000.000000,127500.000000,130000.000000,130000.000000,1006921
2019-05-13,130500.000000,130500.000000,127000.000000,128500.000000,128500.000000,584824
2019-05-14,127000.000000,135000.000000,126500.000000,134000.000000,134000.000000,1360661
2019-05-15,135500.000000,136000.000000,130000.000000,132000.000000,132000.000000,1241060
2019-05-16,132500.000000,134000.000000,130500.000000,133500.000000,133500.000000,558891
2019-05-17,129000.000000,129500.000000,124000.000000,124500.000000,124500.000000,5222004
2019-05-20,126500.000000,128500.000000,125500.000000,126500.000000,126500.000000,899474
2019-05-21,126500.000000,127500.000000,125000.000000,125000.000000,125000.000000,694961
2019-05-22,125500.000000,126500.000000,121500.000000,125500.000000,125500.000000,840648
2019-05-23,125000.000000,127000.000000,123500.000000,124000.000000,124000.000000,425136
2019-05-24,123000.000000,124000.000000,120500.000000,124000.000000,124000.000000,766145
2019-05-27,125000.000000,126500.000000,120500.000000,122000.000000,122000.000000,550142
2019-05-28,121000.000000,125000.000000,120500.000000,123000.000000,123000.000000,565899
2019-05-29,122500.000000,123500.000000,120500.000000,121500.000000,121500.000000,323116
2019-05-30,122000.000000,125500.000000,122000.000000,124500.000000,124500.000000,460680
2019-05-31,124000.000000,126000.000000,123000.000000,124500.000000,124500.000000,325040
2019-06-03,123500.000000,125500.000000,122000.000000,122500.000000,122500.000000,316035
2019-06-04,122500.000000,124000.000000,116500.000000,119500.000000,119500.000000,847685
2019-06-05,121000.000000,121500.000000,119500.000000,120500.000000,120500.000000,307665
2019-06-07,120000.000000,120500.000000,117500.000000,120000.000000,120000.000000,537162
2019-06-10,120000.000000,125000.000000,119000.000000,124000.000000,124000.000000,506951
2019-06-11,124000.000000,125000.000000,122500.000000,124500.000000,124500.000000,244302
2019-06-12,124500.000000,125000.000000,122500.000000,124000.000000,124000.000000,212619
2019-06-13,124000.000000,127500.000000,123500.000000,126500.000000,126500.000000,747390
2019-06-14,127000.000000,128000.000000,124500.000000,125000.000000,125000.000000,357300
2019-06-17,125000.000000,125000.000000,121000.000000,121500.000000,121500.000000,349662
2019-06-18,121500.000000,123000.000000,120000.000000,121000.000000,121000.000000,344107
2019-06-19,122500.000000,122500.000000,121000.000000,122000.000000,122000.000000,178919
2019-06-20,122000.000000,124000.000000,120000.000000,122000.000000,122000.000000,287954
2019-06-21,124500.000000,128000.000000,124000.000000,126500.000000,126500.000000,808423
2019-06-24,127000.000000,128000.000000,125500.000000,126000.000000,126000.000000,306333
2019-06-25,129000.000000,131000.000000,127500.000000,130500.000000,130500.000000,956899
2019-06-26,131000.000000,132500.000000,129000.000000,129500.000000,129500.000000,516097
2019-06-27,131000.000000,133500.000000,130000.000000,131500.000000,131500.000000,704159
2019-06-28,131500.000000,133000.000000,130000.000000,131500.000000,131500.000000,362354
2019-07-01,132500.000000,133000.000000,129000.000000,129500.000000,129500.000000,433735
2019-07-02,129500.000000,131500.000000,128000.000000,131500.000000,131500.000000,264488
2019-07-03,131500.000000,132000.000000,130000.000000,131000.000000,131000.000000,300667
2019-07-04,131000.000000,132500.000000,129500.000000,132500.000000,132500.000000,362634
2019-07-05,133000.000000,134000.000000,131500.000000,133500.000000,133500.000000,458417
2019-07-08,133500.000000,133500.000000,128000.000000,128000.000000,128000.000000,581000
2019-07-09,128500.000000,132000.000000,128000.000000,131000.000000,131000.000000,463640
2019-07-10,132000.000000,132000.000000,129000.000000,131000.000000,131000.000000,312943
2019-07-11,131000.000000,133000.000000,130500.000000,130500.000000,130500.000000,525918
2019-07-12,131000.000000,132500.000000,129500.000000,131500.000000,131500.000000,300566
2019-07-15,132500.000000,136000.000000,131000.000000,133000.000000,133000.000000,783546
2019-07-16,133500.000000,134000.000000,132000.000000,133000.000000,133000.000000,323628
2019-07-17,132000.000000,132500.000000,129500.000000,131000.000000,131000.000000,328637
2019-07-18,130500.000000,132500.000000,130500.000000,131500.000000,131500.000000,170819
2019-07-19,132000.000000,135500.000000,131500.000000,135000.000000,135000.000000,656218
2019-07-22,134500.000000,136000.000000,133500.000000,134000.000000,134000.000000,408551
2019-07-23,134000.000000,136500.000000,133000.000000,136000.000000,136000.000000,469494
2019-07-24,136000.000000,138000.000000,134000.000000,136000.000000,136000.000000,692256
2019-07-25,136000.000000,136000.000000,128000.000000,131000.000000,131000.000000,1295817
2019-07-26,129000.000000,132000.000000,127000.000000,131000.000000,131000.000000,701403
2019-07-29,130000.000000,132000.000000,128000.000000,129000.000000,129000.000000,368682
2019-07-30,128500.000000,129500.000000,126000.000000,126000.000000,126000.000000,467439
2019-07-31,125000.000000,128000.000000,124500.000000,127000.000000,127000.000000,294609
2019-08-01,126000.000000,128500.000000,125500.000000,126500.000000,126500.000000,249194
2019-08-02,126000.000000,130000.000000,123500.000000,128500.000000,128500.000000,444403
2019-08-05,128000.000000,129000.000000,121500.000000,122500.000000,122500.000000,597268
2019-08-06,118500.000000,124500.000000,117500.000000,122000.000000,122000.000000,714349
2019-08-07,124500.000000,125000.000000,121500.000000,123500.000000,123500.000000,424495
2019-08-08,128000.000000,129000.000000,125500.000000,127000.000000,127000.000000,956084
2019-08-09,128000.000000,133000.000000,127500.000000,132000.000000,132000.000000,780515
2019-08-12,133000.000000,133500.000000,129500.000000,130000.000000,130000.000000,265084
2019-08-13,130000.000000,132500.000000,129000.000000,131500.000000,131500.000000,361927
2019-08-14,133000.000000,133000.000000,129000.000000,130500.000000,130500.000000,338519
2019-08-16,129500.000000,130000.000000,128000.000000,129500.000000,129500.000000,300046
2019-08-19,130500.000000,131500.000000,129500.000000,130500.000000,130500.000000,222446
2019-08-20,131000.000000,132000.000000,129500.000000,132000.000000,132000.000000,369383
2019-08-21,131000.000000,133000.000000,130500.000000,131500.000000,131500.000000,284628
2019-08-22,131500.000000,135000.000000,131500.000000,133000.000000,133000.000000,597184
2019-08-23,132000.000000,133500.000000,130500.000000,133000.000000,133000.000000,414033
2019-08-26,130000.000000,133000.000000,129500.000000,132500.000000,132500.000000,374958
2019-08-27,133500.000000,135000.000000,133000.000000,134000.000000,134000.000000,499775
2019-08-28,134000.000000,135000.000000,132500.000000,133500.000000,133500.000000,255507
2019-08-29,133000.000000,133500.000000,131000.000000,133000.000000,133000.000000,351957
2019-08-30,134000.000000,135500.000000,134000.000000,134500.000000,134500.000000,402408
2019-09-02,134000.000000,137500.000000,133500.000000,137000.000000,137000.000000,575791
2019-09-03,137500.000000,138000.000000,136000.000000,137500.000000,137500.000000,291503
2019-09-04,137000.000000,139000.000000,136500.000000,138500.000000,138500.000000,431250
2019-09-05,138000.000000,139000.000000,134500.000000,135000.000000,135000.000000,598646
2019-09-06,135000.000000,136500.000000,135000.000000,136000.000000,136000.000000,191271
2019-09-09,135000.000000,135500.000000,132000.000000,133000.000000,133000.000000,673204
2019-09-10,133000.000000,135500.000000,132500.000000,135500.000000,135500.000000,310565
2019-09-11,135500.000000,136000.000000,133000.000000,133000.000000,133000.000000,734465
2019-09-16,134500.000000,135000.000000,131000.000000,132000.000000,132000.000000,413424
2019-09-17,132000.000000,134000.000000,132000.000000,132000.000000,132000.000000,326141
2019-09-18,133000.000000,137000.000000,133000.000000,137000.000000,137000.000000,684630
2019-09-19,136500.000000,137500.000000,135000.000000,135500.000000,135500.000000,242822
2019-09-20,135500.000000,135500.000000,133000.000000,135500.000000,135500.000000,358235
2019-09-23,135000.000000,136500.000000,134500.000000,134500.000000,134500.000000,207227
2019-09-24,135000.000000,138000.000000,134500.000000,138000.000000,138000.000000,466753
2019-09-25,137500.000000,138500.000000,136000.000000,136000.000000,136000.000000,301919
2019-09-26,137000.000000,137500.000000,135000.000000,136500.000000,136500.000000,210766
2019-09-27,136500.000000,136500.000000,134500.000000,135500.000000,135500.000000,168760
2019-09-30,134500.000000,136000.000000,134000.000000,135500.000000,135500.000000,202006
2019-10-01,136000.000000,138000.000000,136000.000000,137500.000000,137500.000000,252319
2019-10-02,136500.000000,137000.000000,135500.000000,135500.000000,135500.000000,152309
2019-10-04,134500.000000,136000.000000,133500.000000,133500.000000,133500.000000,238417
2019-10-07,134000.000000,135000.000000,133000.000000,134500.000000,134500.000000,344020
2019-10-08,134500.000000,135000.000000,133500.000000,134500.000000,134500.000000,224907
2019-10-10,133000.000000,137000.000000,132500.000000,136500.000000,136500.000000,694345
2019-10-11,136500.000000,137500.000000,134500.000000,135000.000000,135000.000000,238584
2019-10-14,136000.000000,136500.000000,134000.000000,134500.000000,134500.000000,317555
2019-10-15,135000.000000,135000.000000,133000.000000,134000.000000,134000.000000,190243
2019-10-16,134000.000000,134500.000000,128500.000000,132000.000000,132000.000000,753513
2019-10-17,131500.000000,132500.000000,129000.000000,130500.000000,130500.000000,618170
2019-10-18,131000.000000,133500.000000,131000.000000,132500.000000,132500.000000,332984
2019-10-21,132500.000000,134000.000000,131000.000000,133500.000000,133500.000000,214102
2019-10-22,134000.000000,136000.000000,134000.000000,136000.000000,136000.000000,337570
2019-10-23,136000.000000,140000.000000,135500.000000,140000.000000,140000.000000,1045771
2019-10-24,140500.000000,142000.000000,139000.000000,139500.000000,139500.000000,490092
2019-10-25,140000.000000,141000.000000,139500.000000,140000.000000,140000.000000,196552
2019-10-28,142000.000000,145000.000000,139500.000000,140000.000000,140000.000000,665988
2019-10-29,141500.000000,142000.000000,138000.000000,139500.000000,139500.000000,367213
2019-10-30,140500.000000,140500.000000,137500.000000,138000.000000,138000.000000,251362
2019-10-31,139000.000000,144000.000000,138500.000000,141500.000000,141500.000000,726151
2019-11-01,142500.000000,146000.000000,142000.000000,145500.000000,145500.000000,717046
2019-11-04,146500.000000,147500.000000,145500.000000,146500.000000,146500.000000,436509
2019-11-05,146000.000000,149000.000000,145500.000000,148500.000000,148500.000000,502806
2019-11-06,149000.000000,151000.000000,148000.000000,151000.000000,151000.000000,516744
2019-11-07,152000.000000,154500.000000,147000.000000,151000.000000,151000.000000,1222184
2019-11-08,152000.000000,155000.000000,151000.000000,152000.000000,152000.000000,900774
2019-11-11,153000.000000,155000.000000,152000.000000,154000.000000,154000.000000,509809
2019-11-12,154000.000000,154500.000000,152000.000000,153500.000000,153500.000000,396292
2019-11-13,152500.000000,154000.000000,151000.000000,153500.000000,153500.000000,376959
2019-11-14,null,null,null,null,null,null
2019-11-15,154500.000000,155500.000000,153500.000000,155500.000000,155500.000000,281084
2019-11-18,155500.000000,158000.000000,155500.000000,157500.000000,157500.000000,372362
2019-11-19,157500.000000,157500.000000,155500.000000,156500.000000,156500.000000,323233
2019-11-20,156000.000000,159000.000000,155500.000000,156500.000000,156500.000000,332676
2019-11-21,156500.000000,157000.000000,151000.000000,154000.000000,154000.000000,666854
2019-11-22,153000.000000,155500.000000,152000.000000,153000.000000,153000.000000,335038
2019-11-25,153500.000000,156500.000000,153500.000000,156500.000000,156500.000000,300270
2019-11-26,157000.000000,158500.000000,156500.000000,157500.000000,157500.000000,361401
2019-11-27,158500.000000,159000.000000,156500.000000,157500.000000,157500.000000,294619
2019-11-28,156500.000000,157500.000000,155500.000000,157000.000000,157000.000000,218221
2019-11-29,156000.000000,159000.000000,153500.000000,155500.000000,155500.000000,471253
2019-12-02,156000.000000,156500.000000,153500.000000,156500.000000,156500.000000,250192
2019-12-03,155500.000000,157000.000000,154000.000000,157000.000000,157000.000000,235453
2019-12-04,156000.000000,156000.000000,154500.000000,156000.000000,156000.000000,233141
2019-12-05,155500.000000,156000.000000,148500.000000,149500.000000,149500.000000,841460
2019-12-06,149000.000000,154000.000000,149000.000000,153500.000000,153500.000000,415390
2019-12-09,154000.000000,154500.000000,151000.000000,151500.000000,151500.000000,267330
2019-12-10,150000.000000,151500.000000,147000.000000,149500.000000,149500.000000,516074
2019-12-11,150500.000000,150500.000000,147500.000000,150000.000000,150000.000000,480071
2019-12-12,151000.000000,151500.000000,149000.000000,149500.000000,149500.000000,710378
2019-12-13,150500.000000,151000.000000,148500.000000,151000.000000,151000.000000,456822
2019-12-16,151000.000000,152000.000000,150000.000000,151500.000000,151500.000000,297095
2019-12-17,151500.000000,152000.000000,149500.000000,150500.000000,150500.000000,275832
2019-12-18,150500.000000,152000.000000,149500.000000,151000.000000,151000.000000,252752
2019-12-19,150500.000000,151000.000000,149000.000000,150000.000000,150000.000000,175849
2019-12-20,150000.000000,153000.000000,149500.000000,150000.000000,150000.000000,545445
2019-12-23,151000.000000,151000.000000,148000.000000,148500.000000,148500.000000,283403
2019-12-24,148000.000000,150000.000000,144500.000000,146500.000000,146500.000000,367817
2019-12-26,146000.000000,148000.000000,146000.000000,148000.000000,148000.000000,320921
2019-12-27,149500.000000,154000.000000,149000.000000,153500.000000,153500.000000,690548
2019-12-30,154000.000000,155000.000000,153000.000000,153500.000000,153500.000000,428587
2020-01-02,154000.000000,154500.000000,152000.000000,152500.000000,152500.000000,241047
2020-01-03,153500.000000,155000.000000,151000.000000,152500.000000,152500.000000,314848
2020-01-06,150500.000000,155000.000000,150000.000000,154500.000000,154500.000000,393715
2020-01-07,155000.000000,160000.000000,154500.000000,160000.000000,160000.000000,840186
2020-01-08,158500.000000,162000.000000,156500.000000,159500.000000,159500.000000,851619
2020-01-09,163500.000000,165500.000000,162500.000000,164000.000000,164000.000000,878319
2020-01-10,165000.000000,166500.000000,163000.000000,165000.000000,165000.000000,401906
2020-01-13,165500.000000,167500.000000,165000.000000,167000.000000,167000.000000,475667
2020-01-14,167500.000000,168500.000000,165500.000000,167000.000000,167000.000000,423286
2020-01-15,167000.000000,170500.000000,166500.000000,170000.000000,170000.000000,462119
2020-01-16,170000.000000,172000.000000,170000.000000,171500.000000,171500.000000,260049
2020-01-17,171500.000000,172500.000000,168000.000000,168500.000000,168500.000000,354724
2020-01-20,169000.000000,170000.000000,167000.000000,168500.000000,168500.000000,380510
2020-01-21,168500.000000,169000.000000,163500.000000,165000.000000,165000.000000,389155
2020-01-22,166000.000000,169000.000000,164500.000000,166000.000000,166000.000000,504350
2020-01-23,168000.000000,168000.000000,164500.000000,165500.000000,165500.000000,323420
2020-01-28,160000.000000,163500.000000,159500.000000,162500.000000,162500.000000,513228
2020-01-29,165500.000000,166000.000000,162500.000000,163500.000000,163500.000000,255167
2020-01-30,163000.000000,165500.000000,160500.000000,162000.000000,162000.000000,418908
2020-01-31,162500.000000,164000.000000,158500.000000,159000.000000,159000.000000,346067
2020-02-03,156000.000000,160500.000000,156000.000000,159500.000000,159500.000000,423907
2020-02-04,161500.000000,165500.000000,160500.000000,164500.000000,164500.000000,394773
2020-02-05,166500.000000,167000.000000,161500.000000,163000.000000,163000.000000,456954
2020-02-06,165500.000000,168000.000000,163500.000000,166000.000000,166000.000000,552044
2020-02-07,167000.000000,170500.000000,166000.000000,167500.000000,167500.000000,522100
2020-02-10,167500.000000,169500.000000,166000.000000,169000.000000,169000.000000,375209
2020-02-11,169000.000000,170000.000000,168000.000000,170000.000000,170000.000000,307120
2020-02-12,169500.000000,172000.000000,168000.000000,172000.000000,172000.000000,407917
2020-02-13,174500.000000,181500.000000,173500.000000,179000.000000,179000.000000,1877980
2020-02-14,181000.000000,184500.000000,179000.000000,180000.000000,180000.000000,948085
2020-02-17,180000.000000,182000.000000,179000.000000,180500.000000,180500.000000,329408
2020-02-18,180500.000000,183500.000000,179000.000000,182000.000000,182000.000000,587253
2020-02-19,184000.000000,190500.000000,183500.000000,190000.000000,190000.000000,1362998
2020-02-20,190500.000000,191500.000000,188000.000000,190500.000000,190500.000000,547405
2020-02-21,188500.000000,191500.000000,187500.000000,189500.000000,189500.000000,558497
2020-02-24,184500.000000,186000.000000,182000.000000,183500.000000,183500.000000,792733
2020-02-25,182000.000000,186000.000000,180000.000000,185500.000000,185500.000000,596763
2020-02-26,183500.000000,185500.000000,181500.000000,184000.000000,184000.000000,516378
2020-02-27,184000.000000,185500.000000,176500.000000,178500.000000,178500.000000,785062
2020-02-28,174500.000000,176500.000000,170500.000000,172000.000000,172000.000000,1022917
2020-03-02,174500.000000,176500.000000,169500.000000,175000.000000,175000.000000,793495
2020-03-03,180500.000000,181000.000000,175000.000000,175000.000000,175000.000000,629017
2020-03-04,174000.000000,181000.000000,174000.000000,179500.000000,179500.000000,709188
2020-03-05,182500.000000,183000.000000,176500.000000,179500.000000,179500.000000,821744
2020-03-06,176500.000000,178500.000000,174000.000000,175500.000000,175500.000000,568424
2020-03-09,175500.000000,175500.000000,175500.000000,175500.000000,175500.000000,0
